transaction_id,datetime,category_id,category_name,store_name,amount,card_name,card_type,transaction_type,member_id
3214,2024-03-24 08:38:00,10,자동차/하이패스,호남고속도로,14000,우리카드 DA@카드의정석,신용카드,일반결제,4
3215,2024-03-27 02:39:00,8,병원,정형외과,5700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3216,2024-03-28 17:29:00,9,교육/육아,영풍문고,16700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3217,2024-03-30 10:45:00,1,편의점,이마트24,4200,우리카드 DA@카드의정석,신용카드,일반결제,4
3218,2024-04-01 00:00:00,14,교통(대중),기후동행카드,55000,IBK 일상의 기쁨카드(신용),체크카드,정기결제,4
3219,2024-04-01 00:01:00,13,통신,KT,50000,신한카드 Hey Young 체크,체크카드,정기결제,4
3220,2024-04-01 01:40:00,5,영화/문화,롯데시네마,17700,우리카드 DA@카드의정석,신용카드,일반결제,4
3221,2024-04-01 01:57:00,5,영화/문화,현대미술관,27300,신한카드 Hey Young 체크,체크카드,일반결제,4
3222,2024-04-01 05:00:00,7,쇼핑,롯데백화점,186100,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3223,2024-04-01 13:26:00,11,여행/숙박,SRT,91600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3224,2024-04-02 03:56:00,3,외식,김밥천국,20300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3225,2024-04-02 20:09:00,5,영화/문화,키즈카페,28500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3226,2024-04-03 02:16:00,4,주유,SK에너지,72100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3227,2024-04-03 11:40:00,7,쇼핑,에이블리,32200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3228,2024-04-03 13:59:00,7,쇼핑,현대백화점,36600,우리카드 DA@카드의정석,신용카드,일반결제,4
3229,2024-04-04 02:13:00,3,외식,원할머니보쌈,28700,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3230,2024-04-04 04:32:00,3,외식,배달의민족,27300,신한카드 Hey Young 체크,체크카드,일반결제,4
3231,2024-04-04 05:10:00,12,기타,올리브영,57300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3232,2024-04-04 05:54:00,1,편의점,세븐일레븐,9400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3233,2024-04-05 00:02:00,3,외식,VIPS,43900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3234,2024-04-05 10:20:00,12,기타,철물점,58300,신한카드 Hey Young 체크,체크카드,일반결제,4
3235,2024-04-05 16:06:00,5,영화/문화,롯데시네마,11900,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3236,2024-04-05 16:27:00,2,카페/디저트,할리스,4000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3237,2024-04-05 18:45:00,3,외식,본죽,41400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3238,2024-04-06 00:38:00,2,카페/디저트,커피빈,8100,우리카드 DA@카드의정석,신용카드,일반결제,4
3239,2024-04-06 07:49:00,2,카페/디저트,스타벅스,7500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3240,2024-04-06 14:36:00,2,카페/디저트,메가커피,14600,우리카드 DA@카드의정석,신용카드,일반결제,4
3241,2024-04-06 18:01:00,1,편의점,세븐일레븐,3000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3242,2024-04-07 09:30:00,1,편의점,미니스톱,5400,신한카드 Hey Young 체크,체크카드,일반결제,4
3243,2024-04-07 23:14:00,5,영화/문화,캐리비안베이,11400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3244,2024-04-08 00:14:00,8,병원,내과,15100,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3245,2024-04-08 08:41:00,9,교육/육아,교보문고,12900,신한카드 Hey Young 체크,체크카드,일반결제,4
3246,2024-04-08 20:24:00,2,카페/디저트,커피빈,11500,우리카드 DA@카드의정석,신용카드,일반결제,4
3247,2024-04-09 01:04:00,3,외식,명동칼국수,8900,신한카드 Hey Young 체크,체크카드,일반결제,4
3248,2024-04-09 18:56:00,2,카페/디저트,메가커피,18900,우리카드 DA@카드의정석,신용카드,일반결제,4
3249,2024-04-09 22:06:00,1,편의점,미니스톱,4000,신한카드 Hey Young 체크,체크카드,일반결제,4
3250,2024-04-10 01:45:00,9,교육/육아,교보문고,22000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3251,2024-04-10 02:43:00,10,자동차/하이패스,한국도로공사,11600,신한카드 Hey Young 체크,체크카드,일반결제,4
3252,2024-04-10 18:52:00,2,카페/디저트,컴포즈커피,14800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3253,2024-04-11 03:20:00,2,카페/디저트,컴포즈커피,9400,우리카드 DA@카드의정석,신용카드,일반결제,4
3254,2024-04-11 05:34:00,12,기타,다이소,50400,신한카드 Hey Young 체크,체크카드,일반결제,4
3255,2024-04-11 19:59:00,1,편의점,CU,2100,신한카드 Hey Young 체크,체크카드,일반결제,4
3256,2024-04-11 21:22:00,2,카페/디저트,메가커피,17900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3257,2024-04-11 23:48:00,5,영화/문화,뮤지컬/연극,12300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3258,2024-04-12 16:11:00,6,마트,마켓컬리,69200,신한카드 Hey Young 체크,체크카드,일반결제,4
3259,2024-04-15 07:45:00,3,외식,명동칼국수,9000,신한카드 Hey Young 체크,체크카드,일반결제,4
3260,2024-04-16 10:39:00,2,카페/디저트,메가커피,8900,우리카드 DA@카드의정석,신용카드,일반결제,4
3261,2024-04-16 23:49:00,1,편의점,GS25,7400,우리카드 DA@카드의정석,신용카드,일반결제,4
3262,2024-04-17 11:46:00,1,편의점,세븐일레븐,3000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3263,2024-04-19 01:22:00,2,카페/디저트,할리스,17700,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3264,2024-04-22 09:02:00,2,카페/디저트,카페베네,4600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3265,2024-04-24 14:39:00,2,카페/디저트,할리스,16500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3266,2024-04-27 01:41:00,1,편의점,세븐일레븐,9600,우리카드 DA@카드의정석,신용카드,일반결제,4
3267,2024-04-28 10:10:00,2,카페/디저트,엔제리너스,8200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3268,2024-04-29 15:40:00,2,카페/디저트,할리스,10200,신한카드 Hey Young 체크,체크카드,일반결제,4
3269,2024-05-01 00:00:00,14,교통(대중),기후동행카드,55000,신한카드 Hey Young 체크,체크카드,정기결제,4
3270,2024-05-01 00:01:00,13,통신,KT,50000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,정기결제,4
3271,2024-05-01 07:03:00,2,카페/디저트,엔제리너스,19400,우리카드 DA@카드의정석,신용카드,일반결제,4
3272,2024-05-01 15:45:00,6,마트,트레이더스,91500,신한카드 Hey Young 체크,체크카드,일반결제,4
3273,2024-05-01 16:40:00,12,기타,다이소,5700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3274,2024-05-01 16:41:00,7,쇼핑,무신사,46400,우리카드 DA@카드의정석,신용카드,일반결제,4
3275,2024-05-01 16:42:00,7,쇼핑,H&M,121600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3276,2024-05-02 13:15:00,5,영화/문화,예술의전당,22600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3277,2024-05-02 19:06:00,12,기타,철물점,98700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3278,2024-05-02 23:43:00,8,병원,약국,11100,신한카드 Hey Young 체크,체크카드,일반결제,4
3279,2024-05-03 01:54:00,5,영화/문화,예술의전당,26000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3280,2024-05-03 08:06:00,12,기타,철물점,50400,신한카드 Hey Young 체크,체크카드,일반결제,4
3281,2024-05-03 10:05:00,7,쇼핑,현대백화점,76300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3282,2024-05-03 10:40:00,2,카페/디저트,컴포즈커피,8300,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3283,2024-05-03 12:36:00,2,카페/디저트,엔제리너스,12900,신한카드 Hey Young 체크,체크카드,일반결제,4
3284,2024-05-04 12:23:00,3,외식,채선당,8100,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3285,2024-05-04 21:17:00,1,편의점,GS25,2000,우리카드 DA@카드의정석,신용카드,일반결제,4
3286,2024-05-04 21:31:00,4,주유,에이치디현대오일뱅크,39200,신한카드 Hey Young 체크,체크카드,일반결제,4
3287,2024-05-05 01:23:00,3,외식,원할머니보쌈,26600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3288,2024-05-05 15:12:00,2,카페/디저트,메가커피,9800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3289,2024-05-05 19:21:00,3,외식,VIPS,26500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3290,2024-05-06 14:40:00,12,기타,다이소,28100,신한카드 Hey Young 체크,체크카드,일반결제,4
3291,2024-05-06 19:49:00,2,카페/디저트,이디야,12400,신한카드 Hey Young 체크,체크카드,일반결제,4
3292,2024-05-07 22:46:00,3,외식,VIPS,48200,신한카드 Hey Young 체크,체크카드,일반결제,4
3293,2024-05-08 04:43:00,2,카페/디저트,컴포즈커피,9900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3294,2024-05-08 06:22:00,3,외식,이삭토스트,10600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3295,2024-05-08 14:23:00,1,편의점,CU,7900,우리카드 DA@카드의정석,신용카드,일반결제,4
3296,2024-05-08 23:12:00,2,카페/디저트,이디야,9000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3297,2024-05-09 09:03:00,4,주유,S-OIL,33600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3298,2024-05-10 00:13:00,9,교육/육아,인프런,27500,우리카드 DA@카드의정석,신용카드,일반결제,4
3299,2024-05-10 03:05:00,1,편의점,세븐일레븐,5300,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3300,2024-05-10 03:15:00,5,영화/문화,캐리비안베이,19800,우리카드 DA@카드의정석,신용카드,일반결제,4
3301,2024-05-10 10:56:00,7,쇼핑,자라,37800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3302,2024-05-11 00:57:00,5,영화/문화,현대미술관,29400,우리카드 DA@카드의정석,신용카드,일반결제,4
3303,2024-05-11 02:11:00,3,외식,롤링파스타,14800,우리카드 DA@카드의정석,신용카드,일반결제,4
3304,2024-05-11 15:55:00,2,카페/디저트,할리스,18100,신한카드 Hey Young 체크,체크카드,일반결제,4
3305,2024-05-12 07:32:00,2,카페/디저트,메가커피,17100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3306,2024-05-12 13:28:00,11,여행/숙박,야놀자,52200,신한카드 Hey Young 체크,체크카드,일반결제,4
3307,2024-05-12 17:58:00,3,외식,본죽,35600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3308,2024-05-13 03:27:00,1,편의점,이마트24,5100,우리카드 DA@카드의정석,신용카드,일반결제,4
3309,2024-05-14 16:06:00,2,카페/디저트,커피빈,4500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3310,2024-05-15 02:25:00,3,외식,배달의민족,47000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3311,2024-05-16 00:32:00,1,편의점,세븐일레븐,5500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3312,2024-05-16 10:06:00,12,기타,다이소,11200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3313,2024-05-16 19:01:00,5,영화/문화,키즈카페,10200,신한카드 Hey Young 체크,체크카드,일반결제,4
3314,2024-05-16 21:16:00,5,영화/문화,메가박스,17600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3315,2024-05-18 22:05:00,2,카페/디저트,할리스,16700,우리카드 DA@카드의정석,신용카드,일반결제,4
3316,2024-05-19 16:54:00,10,자동차/하이패스,서울외곽순환도로,5800,우리카드 DA@카드의정석,신용카드,일반결제,4
3317,2024-05-21 15:57:00,2,카페/디저트,메가커피,16800,신한카드 Hey Young 체크,체크카드,일반결제,4
3318,2024-05-22 11:53:00,1,편의점,GS25,9600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3319,2024-05-23 14:28:00,5,영화/문화,현대미술관,11900,우리카드 DA@카드의정석,신용카드,일반결제,4
3320,2024-05-24 18:35:00,2,카페/디저트,투썸,14900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3321,2024-05-26 05:12:00,2,카페/디저트,스타벅스,5300,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3322,2024-05-27 20:56:00,2,카페/디저트,카페베네,18400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3323,2024-05-28 21:45:00,1,편의점,GS25,7000,신한카드 Hey Young 체크,체크카드,일반결제,4
3324,2024-05-30 21:59:00,8,병원,정형외과,6500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3325,2024-06-01 00:00:00,14,교통(대중),기후동행카드,55000,KB국민 노리2 체크카드(KB Pay),체크카드,정기결제,4
3326,2024-06-01 00:01:00,13,통신,KT,50000,KB국민 노리2 체크카드(KB Pay),체크카드,정기결제,4
3327,2024-06-01 04:24:00,12,기타,올리브영,28600,신한카드 Hey Young 체크,체크카드,일반결제,4
3328,2024-06-01 14:32:00,7,쇼핑,에이블리,40300,신한카드 Hey Young 체크,체크카드,일반결제,4
3329,2024-06-01 21:22:00,7,쇼핑,롯데백화점,180200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3330,2024-06-02 01:40:00,12,기타,올리브영,79600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3331,2024-06-02 12:00:00,2,카페/디저트,카페베네,10300,우리카드 DA@카드의정석,신용카드,일반결제,4
3332,2024-06-02 17:13:00,9,교육/육아,클래스101,18100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3333,2024-06-03 01:30:00,5,영화/문화,아쿠아리움,13000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3334,2024-06-03 15:14:00,1,편의점,CU,2000,신한카드 Hey Young 체크,체크카드,일반결제,4
3335,2024-06-04 10:34:00,12,기타,철물점,23300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3336,2024-06-04 18:13:00,11,여행/숙박,모두투어,56800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3337,2024-06-04 23:45:00,12,기타,철물점,23900,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3338,2024-06-05 11:11:00,2,카페/디저트,할리스,9000,우리카드 DA@카드의정석,신용카드,일반결제,4
3339,2024-06-05 20:15:00,2,카페/디저트,할리스,12600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3340,2024-06-06 04:20:00,2,카페/디저트,메가커피,13400,우리카드 DA@카드의정석,신용카드,일반결제,4
3341,2024-06-07 01:53:00,2,카페/디저트,컴포즈커피,15800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3342,2024-06-07 03:44:00,5,영화/문화,키즈카페,22300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3343,2024-06-07 21:47:00,3,외식,VIPS,21200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3344,2024-06-07 23:25:00,5,영화/문화,에버랜드,21000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3345,2024-06-08 13:50:00,3,외식,명동칼국수,33600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3346,2024-06-08 16:38:00,2,카페/디저트,카페베네,5800,신한카드 Hey Young 체크,체크카드,일반결제,4
3347,2024-06-09 00:44:00,3,외식,명동칼국수,41700,신한카드 Hey Young 체크,체크카드,일반결제,4
3348,2024-06-09 07:35:00,6,마트,트레이더스,68000,신한카드 Hey Young 체크,체크카드,일반결제,4
3349,2024-06-10 12:56:00,3,외식,맥도날드,23700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3350,2024-06-10 15:40:00,5,영화/문화,키즈카페,16400,우리카드 DA@카드의정석,신용카드,일반결제,4
3351,2024-06-10 22:18:00,5,영화/문화,키즈카페,29600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3352,2024-06-11 18:04:00,3,외식,VIPS,35200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3353,2024-06-12 18:46:00,3,외식,맥도날드,9800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3354,2024-06-12 21:11:00,9,교육/육아,서점,15500,우리카드 DA@카드의정석,신용카드,일반결제,4
3355,2024-06-13 11:29:00,10,자동차/하이패스,서울외곽순환도로,3800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3356,2024-06-14 05:23:00,4,주유,S-OIL,56600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3357,2024-06-14 14:17:00,2,카페/디저트,커피빈,6700,신한카드 Hey Young 체크,체크카드,일반결제,4
3358,2024-06-15 14:11:00,1,편의점,미니스톱,5100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3359,2024-06-17 00:20:00,3,외식,맥도날드,10300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3360,2024-06-18 11:20:00,5,영화/문화,아쿠아리움,10800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3361,2024-06-18 13:41:00,8,병원,내과,7100,신한카드 Hey Young 체크,체크카드,일반결제,4
3362,2024-06-18 15:04:00,2,카페/디저트,투썸,5300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3363,2024-06-18 22:14:00,2,카페/디저트,할리스,8500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3364,2024-06-19 02:19:00,2,카페/디저트,투썸,16700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3365,2024-06-20 19:14:00,2,카페/디저트,커피빈,17300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3366,2024-06-21 11:00:00,8,병원,이비인후과,10300,신한카드 Hey Young 체크,체크카드,일반결제,4
3367,2024-06-21 16:16:00,1,편의점,세븐일레븐,9600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3368,2024-06-22 05:54:00,2,카페/디저트,메가커피,7500,신한카드 Hey Young 체크,체크카드,일반결제,4
3369,2024-06-25 18:09:00,2,카페/디저트,컴포즈커피,18900,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3370,2024-06-25 20:44:00,2,카페/디저트,커피빈,13800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3371,2024-06-25 21:25:00,1,편의점,CU,2800,우리카드 DA@카드의정석,신용카드,일반결제,4
3372,2024-06-28 23:31:00,10,자동차/하이패스,서해안고속도로,3100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3373,2024-07-01 00:00:00,14,교통(대중),기후동행카드,55000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,정기결제,4
3374,2024-07-01 00:01:00,13,통신,KT,50000,신한카드 Hey Young 체크,체크카드,정기결제,4
3375,2024-07-01 01:23:00,7,쇼핑,에이블리,163400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3376,2024-07-01 11:36:00,2,카페/디저트,할리스,14200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3377,2024-07-01 23:01:00,7,쇼핑,자라,58200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3378,2024-07-02 10:14:00,6,마트,GS마트,58300,신한카드 Hey Young 체크,체크카드,일반결제,4
3379,2024-07-02 18:13:00,3,외식,본죽,36700,신한카드 Hey Young 체크,체크카드,일반결제,4
3380,2024-07-02 19:32:00,2,카페/디저트,카페베네,11500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3381,2024-07-02 19:45:00,5,영화/문화,에버랜드,18200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3382,2024-07-03 03:52:00,3,외식,배달의민족,33800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3383,2024-07-03 07:06:00,1,편의점,미니스톱,3400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3384,2024-07-04 01:35:00,11,여행/숙박,대한항공,83200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3385,2024-07-04 03:18:00,5,영화/문화,롯데월드,16100,신한카드 Hey Young 체크,체크카드,일반결제,4
3386,2024-07-04 03:21:00,5,영화/문화,현대미술관,17000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3387,2024-07-04 12:08:00,2,카페/디저트,이디야,11900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3388,2024-07-04 15:20:00,9,교육/육아,리디북스,26200,신한카드 Hey Young 체크,체크카드,일반결제,4
3389,2024-07-05 13:17:00,2,카페/디저트,투썸,12000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3390,2024-07-05 17:52:00,2,카페/디저트,컴포즈커피,13600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3391,2024-07-05 20:05:00,2,카페/디저트,투썸,13700,신한카드 Hey Young 체크,체크카드,일반결제,4
3392,2024-07-06 00:09:00,2,카페/디저트,컴포즈커피,13800,우리카드 DA@카드의정석,신용카드,일반결제,4
3393,2024-07-06 05:15:00,2,카페/디저트,엔제리너스,4300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3394,2024-07-06 10:49:00,2,카페/디저트,메가커피,4700,우리카드 DA@카드의정석,신용카드,일반결제,4
3395,2024-07-07 09:24:00,4,주유,GS칼텍스,37600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3396,2024-07-07 12:49:00,2,카페/디저트,엔제리너스,13000,우리카드 DA@카드의정석,신용카드,일반결제,4
3397,2024-07-08 10:53:00,10,자동차/하이패스,하이패스,3200,신한카드 Hey Young 체크,체크카드,일반결제,4
3398,2024-07-08 19:47:00,12,기타,인테리어,39200,우리카드 DA@카드의정석,신용카드,일반결제,4
3399,2024-07-09 00:27:00,3,외식,이삭토스트,40400,우리카드 DA@카드의정석,신용카드,일반결제,4
3400,2024-07-09 01:57:00,1,편의점,GS25,3700,우리카드 DA@카드의정석,신용카드,일반결제,4
3401,2024-07-09 03:22:00,3,외식,김밥천국,31900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3402,2024-07-09 20:35:00,12,기타,올리브영,25900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3403,2024-07-10 08:26:00,8,병원,약국,12200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3404,2024-07-10 18:10:00,12,기타,올리브영,10000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3405,2024-07-10 21:36:00,5,영화/문화,메가박스,27200,우리카드 DA@카드의정석,신용카드,일반결제,4
3406,2024-07-11 03:20:00,2,카페/디저트,커피빈,12900,우리카드 DA@카드의정석,신용카드,일반결제,4
3407,2024-07-11 15:58:00,2,카페/디저트,컴포즈커피,5800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3408,2024-07-11 17:48:00,3,외식,역전할머니맥주,26700,우리카드 DA@카드의정석,신용카드,일반결제,4
3409,2024-07-12 08:45:00,1,편의점,CU,3400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3410,2024-07-13 06:31:00,1,편의점,CU,3500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3411,2024-07-13 11:42:00,2,카페/디저트,컴포즈커피,18400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3412,2024-07-13 12:09:00,2,카페/디저트,할리스,10300,우리카드 DA@카드의정석,신용카드,일반결제,4
3413,2024-07-13 15:28:00,2,카페/디저트,커피빈,4600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3414,2024-07-14 09:50:00,6,마트,농협하나로마트,33500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3415,2024-07-14 12:41:00,12,기타,미용실,57700,우리카드 DA@카드의정석,신용카드,일반결제,4
3416,2024-07-15 21:44:00,5,영화/문화,CGV,18500,신한카드 Hey Young 체크,체크카드,일반결제,4
3417,2024-07-16 12:52:00,3,외식,투다리,11200,신한카드 Hey Young 체크,체크카드,일반결제,4
3418,2024-07-16 17:29:00,10,자동차/하이패스,인천국제공항고속도로,2800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
3419,2024-07-17 03:38:00,5,영화/문화,현대미술관,15200,우리카드 DA@카드의정석,신용카드,일반결제,4
3420,2024-07-19 22:34:00,7,쇼핑,에이블리,37400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3421,2024-07-21 14:15:00,1,편의점,세븐일레븐,8300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3422,2024-07-24 21:44:00,1,편의점,GS25,2500,신한카드 Hey Young 체크,체크카드,일반결제,4
3423,2024-07-26 18:41:00,1,편의점,GS25,4900,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3424,2024-07-26 21:39:00,12,기타,올리브영,28800,신한카드 Hey Young 체크,체크카드,일반결제,4
3425,2024-07-30 09:25:00,12,기타,인테리어,6200,우리카드 DA@카드의정석,신용카드,일반결제,4
3426,2024-07-31 00:12:00,1,편의점,GS25,2000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3427,2024-08-01 00:00:00,14,교통(대중),기후동행카드,55000,신한카드 Hey Young 체크,체크카드,정기결제,4
3428,2024-08-01 00:01:00,13,통신,KT,50000,IBK 일상의 기쁨카드(신용),체크카드,정기결제,4
3429,2024-08-01 05:03:00,2,카페/디저트,엔제리너스,10000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3430,2024-08-01 06:16:00,3,외식,투다리,46000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3431,2024-08-01 14:08:00,12,기타,올리브영,12300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3432,2024-08-01 20:22:00,9,교육/육아,밀리의서재,17800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3433,2024-08-02 13:11:00,2,카페/디저트,메가커피,17600,우리카드 DA@카드의정석,신용카드,일반결제,4
3434,2024-08-02 18:13:00,12,기타,올리브영,66800,우리카드 DA@카드의정석,신용카드,일반결제,4
3435,2024-08-02 23:26:00,7,쇼핑,유니클로,130100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3436,2024-08-03 00:47:00,12,기타,미용실,25500,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3437,2024-08-03 07:19:00,7,쇼핑,ABC마트,71000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
3438,2024-08-03 20:31:00,3,외식,맥도날드,23900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
3439,2024-08-04 04:13:00,3,외식,역전할머니맥주,18600,우리카드 DA@카드의정석,신용카드,일반결제,4
3440,2024-08-04 05:00:00,2,카페/디저트,엔제리너스,6200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
