,id,name,brand,img_url,card_url,convenience,cafe,restaurant,oil,movie,mart,shopping,hospital,edu,tel,car,travel,transportation
320,479,마이 홈플러스 체크카드,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/479/card_img/21169/479card.png,https://card-gorilla.com/card/detail/479,"홈플러스 이용금액 적립
- 홈플러스 매장 내 결제 시 홈플러스 포인트 0.6% 적립
  * 적립처: 홈플러스, 홈플러스 익스프레스, 홈플러스 인터넷 쇼핑몰

홈플러스 이외 이용금액 적립
- 전가맹점 홈플러스 포인트 0.1% 적립
  * 해외 이용금액은 해외 가맹점의 전표매입 지연 등으로 다음달 이용금액에 포함되어 적립될 수 있습니다.

서비스 제공 참고사항
1. 홈플러스 포인트 적립기준
- 홈플러스 이용금액 적립: 즉시 적립됨
- 홈플러스 이외 이용금액 적립 : 당월 1일~말일 사용금액에(승인시점 기준) 대해 익월 25일 적립됨( *휴일인 경우 익영업일 적립)
2. 홈플러스 포인트 적립 제외 기준
- 연회비, 단기카드대출(현금서비스), 장기카드대출(카드론), 지방세납부(홈페이지, 창구납부 등 모든 지방세 납부 포함), 수도요금, 각종 수수료 및 이자, 선불카드(Gift카드 구매 포함) 충전금액, 포인트 사용금액, 홈플러스 상품권 구매 건, 당사 할인이 적용된 거래, 무이자할부(슬림할부 등 포함) 거래",,,,,,,,,,,,
321,2650,머니트리카드,머니트리,https://d1c5n4ri2guedi.cloudfront.net/card/2650/card_img/36161/2650card_1.png,https://card-gorilla.com/card/detail/2650,,,,,,,,,,,,,
322,906,메가쇼핑 신한카드 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/906/card_img/21638/906card.png,https://card-gorilla.com/card/detail/906,"메가마트 매장 내 결제 시 메가포인트 0.5% 적립
메가마트 자체 추가 적립(0.2%)으로 총 0.7% 적립
- 적립처: 메가마트, 메가마트 온라인, 메가마트 슈퍼, 판도라
  * 전월 실적조건 및 적립한도 없음
  * 추가적립은 2022년 08월까지이며, 연장 시 재공지 예정

포인트 적립 관련 유의사항
- 메가마트 포인트 적립 기준
  * 메가마트 포인트는 사용금액(승인시점기준)의 당사 매입 후 2영업일 이내 적립됩니다.
- 메가마트 포인트 적립 제외 기준
  * 연회비, 단기카드대출(현금서비스), 장기카드대출(카드론), 지방세/수도요금/국세, 각종수수료 및 이자(할부수수료,SMS이용수수료, 연체이자등), 거래취소금액, 아파트관리비/도시가스/전기료, 4대보험(국민연금, 고용보험, 건강보험, 산재보험), 기프트카드 구매금액, 선불카드 충전금액, 포인트 사용거래 중 포인트 금액,메가마트 신한카드로 할인 서비스를 받은 모든 거래(해당 거래금액 전체), 무이자할부
- 메가 포인트의 적립/사용/소멸 포인트 관련 정책은 메가마트의 운영기준을 따르며, 관련사항은 메가마트로 문의 바랍니다.",,,,,,,,,,,,
323,311,몰테일 신한카드 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/311/card_img/20556/311card.png,https://card-gorilla.com/card/detail/311,"CU 9% 캐시백
- 일 1회, 월 4회 제공(1회 이용 최대 2천원 캐시백)
- 1회 이용금액 1만원 이상인 경우 캐시백 적용
- 오프라인 매장에 한하여 적용되며, 인터넷이나 모바일앱을 통한 온라인 거래는 적용되지 않습니다.

국내 이용서비스 유의사항
- 캐시백은 고객님이 이용하신 거래순서에 따라 적용되며, 결제일에 캐시백이 적용됩니다.
- 캐시백 서비스는 전월 (1일~말일) 몰테일 신한카드 체크의 이용금액에 따른 통합 캐시백 한도 범위내에서 적용됩니다.
- 전월 이용금액은 전월 (1일~말일)의 거래시점 이용금액을 기준으로 반영되며, 해외 이용금액은 매입일자를 기준으로 반영됩니다.
- 교통카드 이용금액은 전전월 이용금액이 전월실적에 반영됩니다.
- 신규 발급회원은 카드 사용 등록월의 익월말(등록월+1개월)까지 매월 5천원의 통합캐시백한도가 제공됩니다.
- 전월 30만원 이상 이용 시에는 전월 이용금액 구간에 따라 통합캐시백한도가 제공됩니다.
- 잔여 통합 캐시백한도는 이월되지 않습니다.
- 각종 수수료, 이자, 기프트카드 구매금액, 선불카드 충전금액, 거래취소금액은 전월 이용금액에서 제외됩니다.
- 아파트 관리비, 도시가스, 전기료, 4대보험, 지방세, 수도요금, 포인트(전액/일부) 사용금액, 국세, 각종수수료, 이자, 기프트카드 구매, 선불 충전금액, 거래 취소 금액 등은 캐시백 대상에서 제외됩니다.","스타벅스 9% 캐시백
- 일 1회, 월 4회 제공(1회 이용 최대 2천원 캐시백)
- 1회 이용금액 1만원 이상인 경우 캐시백 적용
- 백화점, 할인점, 면세점, 공항 등에 입점된 매장은 해당 서비스가 제공되지 않을 수 있으며, 상품권 및 선불카드 구입/충전 건은 할인 적용되지 않습니다.

국내 이용서비스 유의사항
- 캐시백은 고객님이 이용하신 거래순서에 따라 적용되며, 결제일에 캐시백이 적용됩니다.
- 캐시백 서비스는 전월 (1일~말일) 몰테일 신한카드 체크의 이용금액에 따른 통합 캐시백 한도 범위내에서 적용됩니다.
- 전월 이용금액은 전월 (1일~말일)의 거래시점 이용금액을 기준으로 반영되며, 해외 이용금액은 매입일자를 기준으로 반영됩니다.
- 교통카드 이용금액은 전전월 이용금액이 전월실적에 반영됩니다.
- 신규 발급회원은 카드 사용 등록월의 익월말(등록월+1개월)까지 매월 5천원의 통합캐시백한도가 제공됩니다.
- 전월 30만원 이상 이용 시에는 전월 이용금액 구간에 따라 통합캐시백한도가 제공됩니다.
- 잔여 통합 캐시백한도는 이월되지 않습니다.
- 각종 수수료, 이자, 기프트카드 구매금액, 선불카드 충전금액, 거래취소금액은 전월 이용금액에서 제외됩니다.
- 아파트 관리비, 도시가스, 전기료, 4대보험, 지방세, 수도요금, 포인트(전액/일부) 사용금액, 국세, 각종수수료, 이자, 기프트카드 구매, 선불 충전금액, 거래 취소 금액 등은 캐시백 대상에서 제외됩니다.",,,,,,,,,,,
324,2072,시장愛 체크카드,MG새마을금고,https://d1c5n4ri2guedi.cloudfront.net/card/2072/card_img/21927/2072card.png,https://card-gorilla.com/card/detail/2072,,,,,,,,,,"이동통신요금 2,000원 할인
- SKT, KT, LGU+ 이동통신요금 결제 시 2,000원 할인
- 건당 이용금액 3만원 이상 시 적용(자동이체 또는 요금납부)
- 월 1회

통합할인한도 구간 및 운영
- 전월실적 30만원 미만: 통합할인한도 0원
- 전월실적 30만원 이상 ~ 50만원 미만: 통합할인한도 1만원
- 전월실적 50만원 이상 ~ 100만원 미만: 통합할인한도 2만원
- 전월실적 100만원 이상: 통합할인한도 3만원

유의사항
- 시장愛 체크카드는 전월 이용실적에 따라 모든 할인서비스에 통합하여 할인의 한도를 정하고 있습니다.
- 통합할인한도는 전월 정상사용실적(1일 ~ 말일)에 따라 부여됩니다.
- 단, 신규 발급카드 회원의 경우 카드 발급 월을 포함 2개월은 사용 실적이 30만원 미만인 경우에도 1만원의 한도를 부여합니다.
- 각종 세금 및 공과금, 상품권 및 선불카드 구입 충전 금액은 전월 실적에서 제외됩니다.
- 통합할인 한도는 매월 1일 생성되고 매월 말일 소멸되며 잔여 통합할인한도는 이월되지 않습니다.
- 모든 할인은 전 월 이용금액에 따라 통합할인 한도가 적용됩니다.
- 승인취소 및 매입취소는 전월 이용실적에서 제외되며, 취소가 익월 이후에 접수되는 경우에는 접수 월 실적에서 제외됩니다.",,,
325,2478,신한카드 FANtastic S 체크(DRX),신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2478/card_img/28333/2478card.png,https://card-gorilla.com/card/detail/2478,"편의점(CU) 10% 캐시백
- 일 1회, 월 4회 제공(건당 최대 2,000원 캐시백)
- 승인금액 건당 1만원 이상인 경우 캐시백 적용","커피(스타벅스) 10% 캐시백
- 일 1회, 월 4회 제공(건당 최대 2,000원 캐시백)
- 승인금액 건당 1만원 이상인 경우 캐시백 적용
  * 백화점, 할인점, 면세점, 공항 등에 입점된 매장은 해당 서비스가 제공되지 않을 수 있으며, 상품권 및 선불카드 구입/충전 건은 할인 적용되지 않습니다.",,,,,,,,,,,
326,2213,쏙쏙 체크카드,유진투자증권,https://d1c5n4ri2guedi.cloudfront.net/card/2213/card_img/21772/2213card.png,https://card-gorilla.com/card/detail/2213,,,,,,,,,,,,,
327,2341,아모레퍼시픽 신한카드 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2341/card_img/24316/2341card.png,https://card-gorilla.com/card/detail/2341,,,,,,"[특화 가맹점] 대형마트 이용 시 뷰티포인트 3% 적립
- 적립 대상: 이마트, 이마트 트레이더스, 홈플러스, 롯데마트, 롯데빅마켓
- 상기 명시된 할인점의 '오프라인 대형매장' 결제건만 포인트가 적립됩니다.
- 온라인몰/기업형 슈퍼마켓(SSM) 및 상품권/문화센터 등 비쇼핑 거래는 포인트 적립 제외됩니다.","[특화 가맹점] 백화점 이용 시 뷰티포인트 3% 적립
- 적립 대상: 롯데백화점, 신세계백화점, 현대백화점
- 온라인몰/기업형 슈퍼마켓(SSM) 및 상품권/문화센터 등 비쇼핑 거래는 포인트 적립 제외됩니다.",,,,,,
328,359,아모레퍼시픽 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/359/card_img/20600/359card.png,https://card-gorilla.com/card/detail/359,,"스타벅스 10% 환급할인
- 전월실적 30만원 이상~50만원 미만: 월 2천원 할인한도
- 전월실적 50만원 이상: 월 5천원 할인한도
- 할인제외 : 상품권 및 선불카드 구매(충전)금액
- 아모레퍼시픽 체크카드 최초 발급 후 사용등록일로부터 다음달말일까지 이용실적이 없는 경우에도 월 1천원 한도 내에서 할인서비스가 제공됩니다.",,,,,,,,,,,
329,2323,아이부자 카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/2323/card_img/23852/2323card.png,https://card-gorilla.com/card/detail/2323,,,,,,,,,,,,,"교통카드 사용 가능
- 선불교통기능은 티머니 서비스로 운영되며, 티머니 충전 후 사용 가능합니다.
- 자세한 내용은 티머니 고객센터(1644-0088) 또는 티머니 홈페이지(pay.tmoney.co.kr)를 참조하시기 바랍니다."
330,1260,우리성당 체크카드,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/1260/card_img/21047/1260card.png,https://card-gorilla.com/card/detail/1260,,"스타벅스 투썸플레이스 20% 할인
- 통합 일 1회, 월 2회 건당 이용액 1만원 이상 2만원 까지 할인 적용
- 커피브랜드의 상품권, 선불카드 구입/충전 등의 이용금액은 할인 제외, 백화점 및 대형할인점 내 매장, 미군부대 등 일부 매장 제외

부가서비스 제공안내
- 전월실적 30만원 이상시 제공
- 전월 국내가맹점 이용실적은 전월 1일부터 말일까지 카드별 이용(매출승인일) 실적이며, 취소 매출금액은 취소매출표가 접수된 월 이용금액에서 차감 됩니다. 교통카드 이용금액 및 통신료 자동이체 금액은 매출표 접수일 기준으로 해당 월 이용금액에 합산 적용 됩니다.
- 카드수령등록일로부터 다음달 말일+까지는 이용실적 조건 없이 서비스를 제공합니다. (단, 체크카드 놀이공원 할인서비스는 제외)
- 체크카드 거래는 결제계좌 지급가능잔액(마이너스 대출포함) 범위 내에서 이용 가능",,"GS칼텍스 리터당 40원 할인
- 일 1회, 월 6회, 건당 이용액 1만원 이상 5만원까지 할인 적용
- LPG 이용시 할인 제외
※ 리터당 가격은 GS칼텍스 휘발유 공시가 기준

부가서비스 제공안내
- 전월실적 30만원 이상시 제공
- 전월 국내가맹점 이용실적은 전월 1일부터 말일까지 카드별 이용(매출승인일) 실적이며, 취소 매출금액은 취소매출표가 접수된 월 이용금액에서 차감 됩니다. 교통카드 이용금액 및 통신료 자동이체 금액은 매출표 접수일 기준으로 해당 월 이용금액에 합산 적용 됩니다.
- 카드수령등록일로부터 다음달 말일+까지는 이용실적 조건 없이 서비스를 제공합니다. (단, 체크카드 놀이공원 할인서비스는 제외)
- 체크카드 거래는 결제계좌 지급가능잔액(마이너스 대출포함) 범위 내에서 이용 가능","모든 영화관 3,000원 할인
- 통합 월 1회, 연 10회, 1회 12,000원 이상 결제시 할인 적용
- 예매 대행사이트(티켓링크 등) 제외

부가서비스 제공안내
- 전월실적 30만원 이상시 제공
- 전월 국내가맹점 이용실적은 전월 1일부터 말일까지 카드별 이용(매출승인일) 실적이며, 취소 매출금액은 취소매출표가 접수된 월 이용금액에서 차감 됩니다. 교통카드 이용금액 및 통신료 자동이체 금액은 매출표 접수일 기준으로 해당 월 이용금액에 합산 적용 됩니다.
- 카드수령등록일로부터 다음달 말일까지는 이용실적 조건 없이 서비스를 제공합니다. (단, 체크카드 놀이공원 할인서비스는 제외)
- 체크카드 거래는 결제계좌 지급가능잔액(마이너스 대출포함) 범위 내에서 이용 가능",,,"병원 약국 할인
- 모든 병원(동물병원 포함), 약국 5% 할인
- 통합 일 1회, 월 2회, 건당 이용액 1만원 이상 5만원까지 할인 적용

부가서비스 제공안내
- 전월실적 30만원 이상시 제공
- 전월 국내가맹점 이용실적은 전월 1일부터 말일까지 카드별 이용(매출승인일) 실적이며, 취소 매출금액은 취소매출표가 접수된 월 이용금액에서 차감 됩니다. 교통카드 이용금액 및 통신료 자동이체 금액은 매출표 접수일 기준으로 해당 월 이용금액에 합산 적용 됩니다.
- 카드수령등록일로부터 다음달 말일까지는 이용실적 조건 없이 서비스를 제공합니다. (단, 체크카드 놀이공원 할인서비스는 제외)
- 체크카드 거래는 결제계좌 지급가능잔액(마이너스 대출포함) 범위 내에서 이용 가능",,,,,"대중교통 할인
- 전국 시내버스, 지하철 1,500원 할인
- 카드 이용명세서에 후불교통카드로 시내버스, 지하철 이용한 매출 합산 3만원 이상시 할인 적용

부가서비스 제공안내
- 전월실적 30만원 이상시 제공
- 전월 국내가맹점 이용실적은 전월 1일부터 말일까지 카드별 이용(매출승인일) 실적이며, 취소 매출금액은 취소매출표가 접수된 월 이용금액에서 차감 됩니다. 교통카드 이용금액 및 통신료 자동이체 금액은 매출표 접수일 기준으로 해당 월 이용금액에 합산 적용 됩니다.
- 카드수령등록일로부터 다음달 말일까지는 이용실적 조건 없이 서비스를 제공합니다. (단, 체크카드 놀이공원 할인서비스는 제외)
- 체크카드 거래는 결제계좌 지급가능잔액(마이너스 대출포함) 범위 내에서 이용 가능"
331,1912,유안타 Stock+ 체크카드,유안타증권,https://d1c5n4ri2guedi.cloudfront.net/card/1912/card_img/22084/1912card.png,https://card-gorilla.com/card/detail/1912,,,,,,,,,,,,,
332,339,음 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/339/card_img/20584/339card.png,https://card-gorilla.com/card/detail/339,,"커피전문점 업종 5% 평일 환급할인
- 전월실적 30만원 이상(1구간): 월 5천원 할인한도
- 전월실적 50만원 이상(2구간): 월 1만원 할인한도
- 건당 1만원 이상 5만원까지 할인
- 1일 1회, 최대 2,500원까지 월 할인한도 내에서 할인 적용 (주말, 공휴일 제외)
- 커피전문점 업종 (스타벅스, 커피빈, 엔제리너스, 파스쿠찌 등)
- 최초 카드발급 후 사용등록일로부터 다음 달 말일까지 이용실적이 없는 경우에도 1구간 서비스 제공됩니다.

제과점·아이스크림 전문점 5% 평일 환급할인
- 전월실적 50만원 이상: 월 1만원 할인한도
- 건당 1만원 이상 5만원까지 할인
- 평일 1일 1회, 최대 2,500원까지 월 할인한도 내에서 할인 적용 (주말, 공휴일 제외)
- 제과·아이스크림전문 업종 (파리바게뜨, 뚜레쥬르, 배스킨라빈스 등)","한식 업종 5% 평일 환급할인
- 전월실적 30만원 이상(1구간): 월 5천원 할인한도
- 전월실적 50만원 이상(2구간): 월 1만원 할인한도
- 건당 2만원 이상 5만원까지 할인 
- 1일 1회, 최대 2,500원까지 월 할인한도 내에서 할인 적용 (주말, 공휴일 제외)
- 한식, 휴게음식점 업종
- 할인제외 : 일식, 중식, 양식, 뷔페, 패밀리레스토랑, 주점 등
- 최초 카드발급 후 사용등록일로부터 다음 달 말일까지 이용실적이 없는 경우에도 1구간 서비스 제공됩니다.",,,,,,,,,,"버스·지하철 5% 청구할인
- 전월실적 30만원 이상(1구간): 월 1천5백원 할인한도
- 전국 버스 ∙지하철 이용 시 제공되며, 실제 이용일이 아닌 이메일 이용내역서상 기재된 이용일 기준으로 할인 적용
- 대중교통 할인은 평일∙주말 모두 할인 적용 "
333,1170,이사배 카드,IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/1170/card_img/21138/1170card.png,https://card-gorilla.com/card/detail/1170,,,,,,,,,,,,,
334,2165,제주삼다수 체크카드,제주은행,https://d1c5n4ri2guedi.cloudfront.net/card/2165/card_img/21822/2165card.png,https://card-gorilla.com/card/detail/2165,"편의점 할인
 - CU편의점 1만원 이상 결제시 2% ~ 7% 청구 할인
 - 건당 결제 기준액 2만원까지 할인 적용
 - 월 이용금액 10만원까지 할인 적용

전월실적(만원)
할인율
20만원이상
2%
30만원 이상
3%
50만원 이상
5%
100만원 이상
7%",,"패밀리레스토랑 할인
 - VIPS 이용시 20% 청구 할인
 - 일 1회, 월 2회 제공
 - 월 이용금액 2만5천원까지 할인 적용

커피, 음료 이용액 할인
 - 스타벅스, 카페베네, 앤제리너스 이용시 20% 청구 할인
 - 일 1회, 월 3회 제공
 - 건당 결제 기준액 1만원까지 할인 적용
 - 월 이용금액 1만5천원까지 할인 적용",,"영화관 할인
 - CGV, 메가박스, 롯데시네마 이용시 1,500원~3,000원 청구 할인
 - 월 1회, 연 6회 제공
 - 1만원 이하 결제시 1,500원 1만원 초과 결제시 3,000원 할인",,,,"토익 응시료 할인
 - YBM토익 3만원 이상 이용시 2천원 청구 할인
 - 월 1회, 연 6회 제공

도내 영어학원 할인
 - 고민정토익어학원, Jin's 토익어학원 이용시 5% 청구 할인
 - 월 이용금액 10만원까지 할인 적용

도내 서점 할인
 - 서점 5% 할인 제공
 - 일 1회, 월 3회
 - 월 이용금액 6만원까지 할인 적용
  * BC카드에 등록된 서점 업종 기준으로 할인제공","휴대폰 통신 요금 할인
 - SKT, KT, LGU+ 이동통신 요금 5만원 이상 자동이체시 3% 청구 할인
 - 월 1회(최초 접수분) 제공
 - 월 이용금액 10만원까지 할인 적용",,,"대중교통 할인
 - 버스, 지하철, 택시 이용시 10% 청구 할인
 - 교통 할인 한도 적용
  * 후불교통카드만 서비스 제공"
335,2530,총무 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/2530/card_img/29047/2530card.png,https://card-gorilla.com/card/detail/2530,,"커피음료전문점 업종 5% 환급할인 (평일만)
- 전월 이용실적에 따른 월 할인한도
  *전월 이용실적 30만원 이상 시, 월 할인한도 5천원
  *전월 이용실적 50만원 이상 시, 월 할인한도 1만원
- 이용금액 결제 건당 1만원~5만원까지 할인 적용
- 1일 1회, 최대 2,500원까지 월 할인한도 내에서 할인 적용 (주말, 공휴일 제외)
- 커피음료전문점 업종 (스타벅스, 커피빈, 이디야, 엔제리너스, 파스쿠찌 등)
- 최초 카드발급 후 사용등록일로부터 다음 달 말일까지 이용실적이 없는 경우에도 1구간 서비스 제공됩니다.","한식, 휴게음식점 업종 5% 환급할인 (평일만)
- 전월 이용실적에 따른 월 할인한도
  *전월 이용실적 30만원 이상 시, 월 할인한도 5천원
  *전월 이용실적 50만원 이상 시, 월 할인한도 1만원
- 이용금액 결제 건당 2만원~5만원까지 할인 적용
- 1일 1회, 최대 2,500원까지 월 할인한도 내에서 할인 적용 (주말, 공휴일 제외)
- 한식, 휴게음식점 업종
- 할인 제외 : 일식, 중식, 양식, 뷔페, 패밀리레스토랑, 주점 등
- 최초 카드발급 후 사용등록일로부터 다음 달 말일까지 이용실적이 없는 경우에도 1구간 서비스 제공됩니다.",,,,,,,,,,"대중교통(버스, 지하철) 5% 청구할인
- 전국 버스·지하철
- 전월 이용실적에 따른 월 할인한도
  *전월 이용실적 30만원 이상 시, 월 할인한도 1천5백원
  *전월 이용실적 60만원 이상 시, 월 할인한도 1천5백원
- 실제 이용일이 아닌 이메일 이용내역서상 기재된 이용일(매입일) 기준으로 할인 (주말, 공휴일, 평일 모두 적용)"
336,1256,카드의정석 U+알뜰모바일 CHECK,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/1256/card_img/21051/1256card.png,https://card-gorilla.com/card/detail/1256,,,,,,,,,,"U+알뜰모바일 이동통신료 자동이체 캐시백
전월실적 30만원 이상
80만원 미만 80만원 이상
120만원 미만 120만원 이상
월 캐시백 한도 2천원 4천원 7천원

- 상기 캐시백은 U+알뜰모바일 이동통신료 자동이체 금액에 한해 제공됩니다.
- 통신요금 자동이체는 U+알뜰모바일 고객센터 또는 홈페이지를 통해 신청하시기 바랍니다.
  * 고객센터 : 1644-5353(유료) / 휴대전화 114(무료)
  * 홈페이지 : www.uplussave.co.kr
- 캐시백은 전월 실적에 따라 캐시백 한도 내에서 제공됩니다.
- 캐시백 적용 매출도 전월 이용금액에 포함됩니다.
- 전월 이용금액 제외 : 선불카드 구매/충전액, 기프트 카드/상품권 구매, 각종수수료(할부 이자, SMS이용료, 해외서비스 수수료 등), 국세/지방세/공과금, 아파트관리비, 대학(원)교등록금",,,
337,1039,카카오페이 체크카드,광주은행,https://d1c5n4ri2guedi.cloudfront.net/card/1039/card_img/21496/1039card.png,https://card-gorilla.com/card/detail/1039,"[오프라인쇼핑] 편의점 이용금액 5% 청구할인
- 편의점(CU,GS25,세븐일레븐,바이더웨이,미니스톱)
- 통합 월2회 할인
- 현장 결제 시 가능
- 할인금액은 월간 통합할인한도 내에서 제공
- 상품권 구매금액은 할인 제외

월간통합할인한도
- 전월이용실적 20만원 이상: 월간통합할인한도 5,000원
- 전월이용실적 50만원 이상: 월간통합할인한도 10,000원
- 전월이용실적 100만원 이상: 월간통합할인한도 20,000원

유의사항
- 카카오페이체크카드의 할인서비스는 전월 1일부터 말일까지 국내 가맹점 이용실적이 20만원 이상인 경우 제공됩니다.
단, 이용실적 산정 시 할인서비스 적용 거래건, 제세공과금, 상품권, 대학등록금,후불교통 이용금액은 제외됩니다.
- 카드 수령일부터 다음 월 말일까지는 카드 이용실적이 미달하더라도 통합 할인한도 5천원이 기본으로 제공됩니다.
- 월간 통합할인한도란 전월 이용실적 충족 시 제공되는 할인한도로 할인금액은 월간 통합할인한도 내에서 적용됩니다.
- 월간 통합할인한도는 할인되는 매출이 정상 처리되는 순서대로 차감됩니다.
- 월간 통합할인한도는 매월 1일에 생성되고 매월 말일에 소멸되며, 잔여통합할인한도는 이월되지 않습니다.
- 할인서비스에서 상품권 구매금액은 할인적용에서 제외됩니다.
- 카드 승인 취소시, 취소 매출표가 접수된 월의 이용실적에서 차감됩니다.
- 할인받은 매출이 취소되었을 경우 할인받은 금액은 반환(청구)처리 됩니다.
- 모든 서비스는 비씨카드에 등록된 가맹점 기준을 따릅니다.
- 동일 매출에 대하여 할인서비스가 중복될 경우, 계산된 할인금액이 큰서비스를 기준으로 할인율 / 할인액 / 할인횟수가 적용됩니다.",,,,,,"온라인쇼핑몰 이용금액 10% 청구할인
- G마켓, 옥션, 11번가, 쿠팡, 위메프, 티켓몬스터
- 통합 월2회 할인
- 모바일/PC결제 모두 가능
- 할인금액은 월간 통합할인한도 내에서 제공
- 상품권 구매금액은 할인 제외

월간통합할인한도
- 전월이용실적 20만원 이상: 월간통합할인한도 5,000원
- 전월이용실적 50만원 이상: 월간통합할인한도 10,000원
- 전월이용실적 100만원 이상: 월간통합할인한도 20,000원

유의사항
- 카카오페이체크카드의 할인서비스는 전월 1일부터 말일까지 국내 가맹점 이용실적이 20만원 이상인 경우 제공됩니다.
단, 이용실적 산정 시 할인서비스 적용 거래건, 제세공과금, 상품권, 대학등록금,후불교통 이용금액은 제외됩니다.
- 카드 수령일부터 다음 월 말일까지는 카드 이용실적이 미달하더라도 통합 할인한도 5천원이 기본으로 제공됩니다.
- 월간 통합할인한도란 전월 이용실적 충족 시 제공되는 할인한도로 할인금액은 월간 통합할인한도 내에서 적용됩니다.
- 월간 통합할인한도는 할인되는 매출이 정상 처리되는 순서대로 차감됩니다.
- 월간 통합할인한도는 매월 1일에 생성되고 매월 말일에 소멸되며, 잔여통합할인한도는 이월되지 않습니다.
- 할인서비스에서 상품권 구매금액은 할인적용에서 제외됩니다.
- 카드 승인 취소시, 취소 매출표가 접수된 월의 이용실적에서 차감됩니다.
- 할인받은 매출이 취소되었을 경우 할인받은 금액은 반환(청구)처리 됩니다.
- 모든 서비스는 비씨카드에 등록된 가맹점 기준을 따릅니다.
- 동일 매출에 대하여 할인서비스가 중복될 경우, 계산된 할인금액이 큰서비스를 기준으로 할인율 / 할인액 / 할인횟수가 적용됩니다.",,,,,,
338,1323,카카오페이 체크카드,BNK부산은행,https://d1c5n4ri2guedi.cloudfront.net/card/1323/card_img/20858/1323card.png,https://card-gorilla.com/card/detail/1323,,,,,,,"온라인 쇼핑몰 할인
- G마켓, 옥션, 11번가, 쿠팡, 위메프, 티몬 10%할인
- 통합 월 2회 한도

오프라인 쇼핑몰 할인
- 편의점 업종, 올리브영, 랄라블라, 다이소 5%할인
- 통합 월 2회 할인",,,,,,
339,2172,탐나는J체크카드,제주은행,https://d1c5n4ri2guedi.cloudfront.net/card/2172/card_img/21786/2172card.gif,https://card-gorilla.com/card/detail/2172,"편의점(CU) 최대 7% 청구 할인
 - 1만원 이상 승인건에 한하며, 건당 결제 기준액 2만원까지 할인 적용
 - 월 이용금액 10만원까지 할인 적용
전월실적(만원)
할인율
20만원이상
2%
30만원 이상
3%
50만원 이상
5%
100만원 이상
7%",,"패밀리레스토랑(VIPS) 20% 청구 할인
 - 일 1회, 월 2회 제공
 - 월 이용금액 2만 5천원까지 할인 적용

커피전문점 20% 청구 할인
 - 스타벅스, 카페베네, 엔제리너스
 - 일 1회, 월 3회 제공
 - 건당 이용금액 1만원까지 할인 적용
 - 월 이용금액 1만 5천원까지 할인 적용",,,,,,"토익 응시료 할인
 - YBM토익 3만원 이상 이용시 2천원 청구 할인
 - 월 1회, 연 6회 제공

도내 영어학원 5% 청구 할인
 - 고민정토익어학원, Jin's 토익어학원 
 - 월 1회, 연 6회 제공
 - 월 이용금액 10만원까지 할인 적용

도내 서점  5% 청구 할인
 - 일 1회, 월 3회
 - 월 이용금액 6만원까지 할인 적용
  ","이동통신요금 3% 청구 할인
 - 이동통신요금 5만원 이상 자동 이체시 할인 적용
 - 월 1회(최초 접수분)제공
 - 월 최대 3천원 할인 제공",,,"대중교통 10% 청구 할인
 - 버스, 지하철, 택시
 - 교통 할인 한도 적용
 - 후불교통카드만 서비스 제공"
